user,mean_logon_count,std_logon_count,total_logon_volume,mean_unique_pcs,std_unique_pcs,mean_activity_hour,activity_hour_std,cluster_id
ABD3426,0.8929188255613126,0.32582333077954884,6.249975242259483,1.005181347150259,0.07185693156131119,7.763385146804836,3.0994429025911403,0
ABE2352,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ABG2353,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ABG3605,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ABH0349,1.0196629213483146,0.1390344931420713,5.8971538676367405,1.0196629213483146,0.1390344931420713,8.0,0.0,2
ABH1181,1.0,0.0,5.87493073085203,1.0,0.0,7.090140845070422,0.28678764835304726,2
ABH2671,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ABJ0281,1.0,0.0,4.653960350157523,1.0,0.0,7.461538461538462,0.5009326626273541,2
ABK0481,1.0,0.0,3.5553480614894135,1.0,0.0,7.0,0.0,2
ABK3081,0.8839779005524862,0.3427978214256649,6.175867270105761,1.007366482504604,0.08559035352305881,7.780847145488029,3.393319030266392,0
ABL0870,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ABM3203,1.0044345898004434,0.16323895790731055,6.118097198041348,1.0155210643015522,0.12375021930296287,6.031042128603104,0.17362418034079963,2
ABM3641,0.8845598845598845,0.37778788503112093,6.419994928147142,1.02020202020202,0.14079240917557329,6.754689754689755,3.403988067888241,0
ABM3687,1.0196078431372548,0.1389894674297616,5.342334251964811,1.0196078431372548,0.1389894674297616,8.0,0.0,2
ABM3772,0.8598726114649682,0.34748822835315846,6.0063531596017325,1.0,0.0,7.452229299363057,3.211904439119156,0
ABM3776,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ABO1173,0.8597938144329897,0.34755931588842987,6.035481432524756,1.0,0.0,6.905154639175258,3.738795137109946,0
ABP2003,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ABP2917,1.0,0.0,6.049733455231958,1.0,0.0,7.534278959810875,0.49941424239215354,2
ABR0397,1.0211081794195251,0.28092409189870243,5.961005339623274,1.050131926121372,0.21850558698615422,7.060686015831134,0.2390690810032873,2
ABS0677,1.0,0.0,5.8805329864007,1.0,0.0,7.551820728291316,0.49800533740712566,2
ABW0501,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACA0360,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ACA3252,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ACB0701,0.9413145539906104,0.23531137743931732,5.996452088619021,1.0,0.0,6.903755868544601,2.183927380073813,0
ACB3123,0.9145496535796767,0.3112041174810325,5.983936280687191,1.0092378752886837,0.09577955615347482,6.122401847575058,2.794883181020656,0
ACC2773,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACF1806,1.0,0.0,4.77912349311153,1.0,0.0,7.0,0.0,2
ACG0312,1.0842696629213484,0.27818278575126953,5.958424693029782,1.0842696629213484,0.27818278575126953,8.0,0.0,2
ACG3819,0.9290187891440501,0.27285350503719585,6.100318952020064,1.0041753653444676,0.06454944051287535,7.759916492693111,2.7088072676171726,0
ACH0008,1.0,0.0,5.877735781779639,1.0,0.0,7.550561797752809,0.4981370580117951,2
ACH1405,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACH1910,0.45454545454545453,0.5025189076296062,3.258096538021482,1.0,0.0,6.509090909090909,6.613321928957257,3
ACH2102,1.0,0.0,5.855071922202427,1.0,0.0,8.0,0.0,2
ACJ0014,1.0,0.0,5.877735781779639,1.0,0.0,7.098314606741573,0.2981586153353919,2
ACL2943,1.0,0.0,5.087596335232384,1.0,0.0,8.0,0.0,2
ACM0100,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ACM2278,0.9728260869565217,0.16303357853844863,5.19295685089021,1.0,0.0,6.793478260869565,0.9921885449925558,2
ACM3964,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACN2347,1.0308988764044944,0.1732872918590996,5.908082938168931,1.0308988764044944,0.1732872918590996,8.0,0.0,2
ACP2122,1.0026246719160106,0.05123155195785601,5.948034989180646,1.0026246719160106,0.05123155195785601,7.0078740157480315,0.08850182800306411,2
ACR0331,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ACR0748,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACS0128,0.9583333333333334,0.24693239916239748,5.6240175061873385,1.0104166666666667,0.10170583392830652,6.989583333333333,2.14863115812336,0
ACS1921,1.0026525198938991,0.11528580904100734,5.937536205082426,1.0079575596816976,0.0889675909339025,7.0557029177718835,0.22965190313560296,2
ACV1946,0.9302325581395349,0.31991759116679214,5.993961427306569,1.0186046511627906,0.13528147976051652,6.967441860465116,2.586293522898862,0
ACW0426,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ACW0464,1.0294715447154472,0.46455803300092524,6.921658184151129,1.133130081300813,0.41776418819416716,8.13109756097561,6.668894132217764,1
ACW1707,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ADB0350,1.0,0.0,5.877735781779639,1.0,0.0,7.008426966292135,0.09153955661734599,2
ADB1105,0.971830985915493,0.25061512936123576,5.6240175061873385,1.017605633802817,0.13174517418946213,6.982394366197183,1.9160028805489924,0
ADB3853,1.0,0.0,5.877735781779639,1.0,0.0,7.519662921348314,0.5003164056636865,2
ADC1469,1.0,0.0,5.877735781779639,1.0,0.0,7.008426966292135,0.09153955661734592,2
ADG1430,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ADG1737,0.8776371308016878,0.36467412423254475,6.0330862217988015,1.0126582278481013,0.11191255489322997,6.748945147679325,3.1317525683241207,0
ADH0975,1.005390835579515,0.14694380548305003,5.924255797414532,1.013477088948787,0.11546164163860329,7.183288409703504,0.38742527837605206,2
ADM0158,1.0222841225626742,0.1817184191361681,5.908082938168931,1.0278551532033426,0.16478739026009676,7.543175487465181,0.4988276197824179,2
ADM0765,1.0,0.0,5.093750200806762,1.0,0.0,8.0,0.0,2
ADM0923,0.9534313725490197,0.28090410404944516,5.966146739123692,1.017156862745098,0.1300151376632086,7.401960784313726,2.3037617092920804,0
ADM1894,1.0053763440860215,0.12705716725772626,5.926926025970411,1.010752688172043,0.10327506577622254,7.043010752688172,0.2031545556195424,2
ADM2762,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ADP1625,0.9252747252747253,0.40768860844067273,6.045005314036012,1.0461538461538462,0.23006783729892274,7.118681318681318,2.703233179525609,0
ADP3667,1.0019762845849802,0.04445542244743873,6.230481447578482,1.0019762845849802,0.04445542244743873,7.527667984189724,0.4997279422644776,2
ADR1517,1.0,0.0,5.877735781779639,1.0,0.0,7.179775280898877,0.38454063329490945,2
ADS0763,1.0,0.0,5.117993812416755,1.0,0.0,8.0,0.0,2
ADS2428,1.0633579725448785,0.5224338489005751,6.915723448631314,1.1721224920802535,0.44927006078396475,7.683210137275607,6.570399623030875,1
ADS2950,0.7939698492462312,0.40547243812155687,5.0689042022202315,1.0,0.0,7.336683417085427,3.8273617591799063,0
ADV1640,1.0,0.0,3.7376696182833684,1.0,0.0,7.634146341463414,0.48765241519834646,2
ADW2832,1.0,0.0,5.877735781779639,1.0,0.0,6.508426966292135,0.500632611355334,2
AEB1458,1.0,0.0,5.1298987149230735,1.0,0.0,8.0,0.0,2
AEB3249,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AEB3574,1.0106951871657754,0.17904437459269498,5.937536205082426,1.0213903743315509,0.1448756238814307,7.048128342245989,0.21432411275254137,2
AED1421,0.9221698113207547,0.3091649845056984,5.971261839790462,1.0117924528301887,0.10807839873848439,7.768867924528302,2.8054948854444177,0
AEF2019,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AEG1121,1.0,0.0,5.746203190540153,1.0,0.0,7.519230769230769,0.5004326597014526,2
AEH0187,0.9289772727272727,0.2572284440268463,5.793013608384144,1.0,0.0,7.372159090909091,2.6008146647708137,0
AEH2020,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AEK3566,1.0128205128205128,0.2727367603609357,5.981414211254481,1.0435897435897437,0.20444277745095846,7.087179487179487,0.28246025921486045,2
AEM0554,0.9073482428115016,0.32649948994279804,6.343880434126331,1.011182108626198,0.10523668744020108,7.722044728434505,2.8169872652172496,0
AEP1930,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AEW1442,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AFB0904,1.0168539325842696,0.12890521033727395,5.8944028342648505,1.0168539325842696,0.12890521033727395,8.0,0.0,2
AFB1626,1.0,0.0,5.877735781779639,1.0,0.0,7.542134831460674,0.49892271982824776,2
AFB3228,0.8467583497053045,0.36057464874413503,6.068425588244111,1.0,0.0,6.5599214145383105,3.5481564462464905,0
AFF1492,1.0192307692307692,0.18826000875485036,5.918893854273146,1.0274725274725274,0.16368075765878545,7.054945054945055,0.2281866406655612,2
AFH1757,1.0,0.0,5.877735781779639,1.0,0.0,7.508426966292135,0.5006326113553339,2
AFK3800,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AFP2247,1.0,0.0,5.877735781779639,1.0,0.0,7.553370786516854,0.4978431085408664,2
AFP2709,1.0,0.0,6.206575926724928,1.0,0.0,7.004040404040404,0.0634998038174659,2
AGB0057,1.0444444444444445,0.2194503699508314,5.932245187448011,1.0472222222222223,0.21240906441783167,7.011111111111111,0.10496790271522671,2
AGB3303,1.0,0.0,5.877735781779639,1.0,0.0,7.553370786516854,0.49784310854086655,2
AGC0445,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AGE1244,1.0,0.0,5.877735781779639,1.0,0.0,7.567415730337078,0.49613157748161385,2
AGF0742,0.9133192389006343,0.3944694162140242,6.07073772800249,1.0380549682875264,0.19153157554229266,6.8752642706131075,3.386676471904583,0
AGF1810,1.0,0.0,5.746203190540153,1.0,0.0,8.0,0.0,2
AGF2302,1.0,0.0,5.752572638825633,1.0,0.0,7.54140127388535,0.49907833084382747,2
AGG3958,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AGL1301,1.0,0.0,5.877735781779639,1.0,0.0,7.556179775280899,0.49753308190492074,2
AGL3519,1.0,0.0,5.877735781779639,1.0,0.0,7.533707865168539,0.4995646149975828,2
AGM3372,1.0,0.0,5.877735781779639,1.0,0.0,7.547752808988764,0.4984149587631249,2
AGM3504,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AGW1590,0.9004329004329005,0.3529236839946052,6.0330862217988015,1.0173160173160174,0.13058745842615818,6.805194805194805,2.706330464366662,0
AHB0648,1.0166204986149585,0.1658335595334324,5.908082938168931,1.0221606648199446,0.147410186228772,7.520775623268698,0.5002615505509891,2
AHC0232,1.0,0.0,5.814130531825066,1.0,0.0,8.0,0.0,2
AHC1994,0.8881987577639752,0.3283390013880145,6.063785208687608,1.0041407867494825,0.06428215853254933,6.867494824016563,3.263503599548766,0
AHC3277,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AHD2457,1.0,0.0,5.877735781779639,1.0,0.0,7.047752808988764,0.21354289899314643,2
AHG1408,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AHG3997,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AHH0495,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AHH1966,1.0,0.0,5.87493073085203,1.0,0.0,8.0,0.0,2
AHK1988,1.0,0.0,5.877735781779639,1.0,0.0,7.112359550561798,0.316252787005603,2
AHM0959,1.0259365994236311,0.15917571819705156,5.877735781779639,1.0259365994236311,0.15917571819705156,8.0,0.0,2
AHP0154,1.0,0.0,5.877735781779639,1.0,0.0,7.525280898876405,0.5000632971487171,2
AHS2348,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AIA2005,1.0,0.0,5.438079308923196,1.0,0.0,7.0,0.0,2
AIB0553,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AIB1567,1.0,0.0,5.877735781779639,1.0,0.0,7.48876404494382,0.5005772897781328,2
AIB3416,1.0365168539325842,0.1878363154591935,5.91350300563827,1.0365168539325842,0.1878363154591935,8.0,0.0,2
AIC1071,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AID2774,1.0081967213114753,0.09028736218343442,5.91350300563827,1.0081967213114753,0.09028736218343442,7.576502732240437,0.4947890750204956,2
AIF1202,1.0,0.0,5.87493073085203,1.0,0.0,8.0,0.0,2
AIH2535,1.0,0.0,5.886104031450156,1.0,0.0,7.52924791086351,0.4998404687842412,2
AIJ0383,1.0,0.0,5.877735781779639,1.0,0.0,7.519662921348314,0.5003164056636863,2
AIJ3995,0.9727047146401985,0.30214717453125284,5.973809611869261,1.032258064516129,0.17690431655881128,7.794044665012407,2.2811719663998673,0
AIL2511,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AIP1614,0.8739669421487604,0.373312582990718,6.049733455231958,1.0144628099173554,0.11951212357897906,7.332644628099174,3.459749094792162,0
AIS1082,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AIT1264,1.0,0.0,5.877735781779639,1.0,0.0,7.550561797752809,0.49813705801179503,2
AIV3936,1.0,0.0,5.877735781779639,1.0,0.0,7.530898876404494,0.4997467312339475,2
AIY3991,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AJB1380,1.0026881720430108,0.1721695383643254,5.924255797414532,1.0161290322580645,0.12614142799122233,7.043010752688172,0.2031545556195424,2
AJC0722,1.0,0.0,5.877735781779639,1.0,0.0,6.530898876404494,0.4997467312339478,2
AJC3010,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AJG0240,0.9119718309859155,0.3190051661391878,5.560681631015528,1.0105633802816902,0.1024144883183458,6.757042253521127,2.673146076954712,0
AJH0279,1.0,0.0,5.877735781779639,1.0,0.0,7.5,0.5007037301160365,2
AJH2110,1.0280898876404494,0.16546223026398205,5.905361848054571,1.0280898876404494,0.16546223026398205,8.0,0.0,2
AJH3517,1.0,0.0,5.877735781779639,1.0,0.0,7.550561797752809,0.4981370580117948,2
AJK0611,1.0,0.0,5.877735781779639,1.0,0.0,7.556179775280899,0.4975330819049204,2
AJM0243,1.0,0.0,5.049856007249537,1.0,0.0,8.0,0.0,2
AJM0345,1.002808988764045,0.05299989400031802,5.8805329864007,1.002808988764045,0.05299989400031802,8.0,0.0,2
AJM2385,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AJN1275,0.86892177589852,0.3378432031060785,6.021023349349527,1.0,0.0,7.291754756871036,3.4774509231302226,0
AJO2788,1.0,0.0,5.877735781779639,1.0,0.0,7.570224719101123,0.49574068079845146,2
AJP1199,1.0140449438202248,0.11784180468793534,5.8916442118257715,1.0140449438202248,0.11784180468793534,8.0,0.0,2
AJQ0809,1.0,0.0,5.877735781779639,1.0,0.0,7.008426966292135,0.09153955661734592,2
AJS0616,1.0,0.0,5.877735781779639,1.0,0.0,7.553370786516854,0.4978431085408665,2
AJS3021,1.0248962655601659,0.20238312411298984,6.20455776256869,1.0352697095435686,0.20594296557082667,7.54356846473029,0.4986156766648369,2
AJS3899,1.0,0.0,5.8522024797744745,1.0,0.0,8.0,0.0,2
AJV0176,1.0,0.0,5.703782474656201,1.0,0.0,7.545150501672241,0.4987920584188301,2
AJW1246,1.0,0.0,5.877735781779639,1.0,0.0,7.522471910112359,0.5001977769944044,2
AKB2312,1.0,0.0,6.2285110035911835,1.0,0.0,7.547430830039525,0.4982378057189422,2
AKB3530,1.0,0.0,4.110873864173311,1.0,0.0,7.0,0.0,2
AKC1929,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AKC3739,1.0,0.0,5.877735781779639,1.0,0.0,6.522471910112359,0.5001977769944044,2
AKD0272,0.9701492537313433,0.26254932344957715,5.968707559985366,1.0199004975124377,0.139832425715738,6.965174129353234,1.6960511845095279,0
AKG2702,1.0085227272727273,0.09205522649021472,5.87493073085203,1.0085227272727273,0.09205522649021472,8.0,0.0,2
AKH0454,1.0,0.0,6.175867270105761,1.0,0.0,8.0,0.0,2
AKH1534,1.008450704225352,0.0916676613298466,5.883322388488279,1.008450704225352,0.0916676613298466,8.0,0.0,2
AKI3229,1.0,0.0,5.877735781779639,1.0,0.0,7.002808988764045,0.052999894000317974,2
AKK2125,1.0238095238095237,0.19395337358825282,6.066108090103747,1.0309523809523808,0.17339526112737244,7.014285714285714,0.11880757706570584,2
AKL1305,0.9080962800875274,0.344569537464374,6.030685260261263,1.0175054704595186,0.13128878905789768,7.188183807439825,2.9801301751563773,0
AKL1605,1.0,0.07495316889958614,5.8805329864007,1.0028011204481793,0.05292561240249633,7.061624649859944,0.24081006608944602,2
AKP3573,1.0,0.0,5.5093883366279774,1.0,0.0,7.0,0.0,2
AKS0298,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AKS3496,1.0163934426229508,0.12803687993289598,4.143134726391533,1.0163934426229508,0.12803687993289598,8.0,0.0,2
AKS3705,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AKW1679,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ALB1254,1.0,0.0,5.71042701737487,1.0,0.0,7.0,0.0,2
ALB2395,1.0,0.0,5.877735781779639,1.0,0.0,7.042134831460674,0.20117946250913502,2
ALB3649,1.0025,0.16602004891459354,5.996452088619021,1.015,0.12170468386708856,7.045,0.2075637414552871,2
ALC1060,1.0303643724696356,0.5023642873751074,6.926577033222725,1.139676113360324,0.4372761507010302,7.815789473684211,6.686531221894379,1
ALD3508,1.0,0.0,5.877735781779639,1.0,0.0,7.544943820224719,0.4986768376255691,2
ALH1494,1.0,0.0,5.877735781779639,1.0,0.0,7.056179775280899,0.23059265037444218,2
ALH1872,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ALH2916,1.0,0.0,5.877735781779639,1.0,0.0,7.50561797752809,0.5006721230251288,2
ALL0289,1.0058479532163742,0.07635970006130424,5.84354441703136,1.0058479532163742,0.07635970006130424,8.0,0.0,2
ALN2046,1.0,0.0,5.877735781779639,1.0,0.0,7.525280898876405,0.500063297148717,2
ALP2955,1.0,0.0,5.1298987149230735,1.0,0.0,8.0,0.0,2
ALS2596,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ALS2669,1.0,0.0,5.877735781779639,1.0,0.0,7.089887640449438,0.28642328326957583,2
ALS3440,0.9076212471131639,0.2898948160321774,5.976350909297934,1.0,0.0,7.914549653579677,3.1666075788282786,0
ALT1354,1.0,0.0,5.877735781779639,1.0,0.0,7.578651685393258,0.494470132705704,2
AMA2808,0.8730964467005076,0.3331468691808161,6.248042874508429,1.0,0.0,7.013536379018612,3.7411798440290545,0
AMB3100,0.9978902953586498,0.13792397862681757,6.161207321695077,1.0084388185654007,0.09157125860908773,6.5886075949367084,0.5720377894727768,2
AMB3208,1.0,0.0,5.877735781779639,1.0,0.0,6.02808988764045,0.1654622302639819,2
AMD2728,1.0,0.0,5.877735781779639,1.0,0.0,6.536516853932584,0.49936658723580946,2
AME0732,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AME1361,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AME1490,0.8891820580474934,0.32262828726062887,5.823045895483019,1.0026385224274406,0.05136654969375141,7.16622691292876,3.3493771451635026,0
AMH1481,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AMH3562,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AMJ2374,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AMJ3174,1.0,0.0,5.2574953720277815,1.0,0.0,8.0,0.0,2
AMM0734,1.0,0.0,5.87493073085203,1.0,0.0,7.0,0.0,2
AMM3906,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AMN0911,1.0082191780821919,0.11691245980460917,5.910796644040527,1.010958904109589,0.10425249863347735,7.545205479452055,0.49863580267180657,2
AMO0582,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
AMR0197,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AMS0630,1.0,0.0,5.877735781779639,1.0,0.0,7.207865168539326,0.40635091172459326,2
AMS0712,1.0053619302949062,0.17952503149672014,5.929589143389895,1.0187667560321716,0.13588254640957192,7.045576407506703,0.2088447555362984,2
ANB0938,1.0,0.0,5.883322388488279,1.0,0.0,7.005586592178771,0.07463875307896922,2
ANB2766,1.0,0.1294595556006309,5.886104031450156,1.0083565459610029,0.09115844089658133,7.008356545961003,0.09115844089658129,2
ANC1319,1.0,0.0,5.877735781779639,1.0,0.0,7.51685393258427,0.5004191944295356,2
ANC1834,1.0,0.0,5.877735781779639,1.0,0.0,7.50561797752809,0.5006721230251285,2
ANC1950,0.878727634194831,0.32676851245010435,6.093569770045136,1.0,0.0,6.21868787276342,3.9609509135350707,0
ANF3332,0.8955555555555555,0.30617662017517855,6.0014148779611505,1.0,0.0,6.717777777777778,2.976955956283544,0
ANH3059,1.0,0.0,5.877735781779639,1.0,0.0,7.036516853932584,0.18783631545919355,2
ANK0777,1.0,0.0,5.877735781779639,1.0,0.0,7.542134831460674,0.4989227198282481,2
ANL3024,0.8828633405639913,0.32193241388478727,6.0112671744041615,1.0,0.0,7.20824295010846,3.1102945047156423,0
ANM0564,1.0,0.0,5.886104031450156,1.0,0.0,7.518105849582173,0.5003694500366034,2
ANO2653,1.0082191780821919,0.09041027465426073,5.910796644040527,1.0082191780821919,0.09041027465426073,7.567123287671233,0.49615410871377175,2
AOC0982,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AOD2178,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
AOM1457,1.0057142857142858,0.07559289460184546,5.176149732573829,1.0057142857142858,0.07559289460184546,8.0,0.0,2
AOP1542,1.0,0.0,5.8664680569332965,1.0,0.0,8.0,0.0,2
APA1788,0.8661417322834646,0.36324647767181095,6.089044875446846,1.0078740157480315,0.08847272991646381,6.8799212598425195,3.608469982567338,0
APB1122,1.0,0.0,5.877735781779639,1.0,0.0,7.508426966292135,0.5006326113553341,2
APB3823,1.0,0.0,6.20455776256869,1.0,0.0,8.0,0.0,2
APC3043,1.037037037037037,0.4906328016593039,6.859614903654202,1.1405228758169934,0.42402309177104913,7.830065359477124,6.76860819670323,1
APD0381,1.0,0.0,5.877735781779639,1.0,0.0,7.51685393258427,0.5004191944295356,2
APH2985,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
APM0190,1.0,0.0,5.877735781779639,1.0,0.0,7.002808988764045,0.05299989400031807,2
APP1054,1.0749601275917064,0.558805312252757,6.51471269087253,1.1738437001594897,0.49284178987220056,8.189792663476874,6.828854243314297,1
APP1996,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
APP3678,1.008174386920981,0.0901649496200822,5.916202062607435,1.008174386920981,0.0901649496200822,7.564032697547684,0.4965598363330412,2
APS1968,1.0,0.0,5.910796644040527,1.0,0.0,8.0,0.0,2
APS3553,1.0,0.0,5.87493073085203,1.0,0.0,8.0,0.0,2
APS3701,1.0,0.0,5.872117789475416,1.0,0.0,8.0,0.0,2
ARB0208,1.0217391304347827,0.14609542606730225,5.645446897643238,1.0217391304347827,0.14609542606730225,8.0,0.0,2
ARB2515,1.0,0.0,5.877735781779639,1.0,0.0,7.519662921348314,0.5003164056636864,2
ARB3934,1.0,0.0,5.877735781779639,1.0,0.0,7.5,0.5007037301160367,2
ARC1223,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ARC1725,1.0084269662921348,0.0915395566173459,5.886104031450156,1.0084269662921348,0.0915395566173459,8.0,0.0,2
ARC2809,1.0,0.10585122480499264,5.883322388488279,1.005586592178771,0.07463875307896932,7.011173184357542,0.10525821607844353,2
ARC3034,1.0,0.0,5.883322388488279,1.0,0.0,7.4972067039106145,0.5006919769211916,2
ARF0575,1.0,0.0,5.877735781779639,1.0,0.0,7.536516853932584,0.49936658723580934,2
ARG0441,1.0,0.0,5.87493073085203,1.0,0.0,7.0,0.0,2
ARG3554,1.0,0.0,5.877735781779639,1.0,0.0,8.0,0.0,2
ARH1610,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ARH2097,1.0168539325842696,0.12890521033727395,5.8944028342648505,1.0168539325842696,0.12890521033727395,8.0,0.0,2
ARH2262,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ARJ0912,1.0,0.0,5.877735781779639,1.0,0.0,7.51685393258427,0.5004191944295353,2
ARK3198,1.0023255813953489,0.08359178223577664,6.068425588244111,1.0046511627906978,0.06811990105241408,7.002325581395349,0.04822428221704124,2
ARL2672,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ARM0076,1.0,0.0,5.877735781779639,1.0,0.0,7.0,0.0,2
ARM0771,1.0,0.0,5.877735781779639,1.0,0.0,7.536516853932584,0.49936658723580946,2
