user,mean_logon_count,std_logon_count,total_logon_volume,mean_unique_pcs,std_unique_pcs,mean_activity_hour,activity_hour_std,cluster_id
ABM3641,0.05794392523364486,0.2338560423318701,3.4657359027997265,1.0186915887850467,0.13556017854728072,18.054205607476636,0.4485265878055581,0
ABM3687,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ABM3772,0.05555555555555555,0.22936501744817336,3.091042453358316,1.0,0.0,18.134920634920636,0.5691425157493938,0
ABM3776,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ABO1173,0.045576407506702415,0.2088447555362985,2.8903717578961645,1.0,0.0,18.1313672922252,0.5451718745481036,0
ABP2003,0.0,0.0,0.0,1.0,0.0,18.028089887640448,0.16546223026398194,0
ABP2917,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ABS0677,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ABW0501,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACA0360,0.0,0.0,0.0,1.0,0.0,18.997191011235955,0.05299989400031805,0
ACB0701,0.8571428571428571,0.36313651960128146,2.5649493574615367,1.0,0.0,19.0,1.4675987714106857,2
ACB3123,0.8095238095238095,0.40237390808147816,2.8903717578961645,1.0,0.0,19.38095238095238,1.4309504001254019,2
ACG3819,0.025943396226415096,0.15915425588619675,2.4849066497880004,1.0,0.0,17.903301886792452,0.483865877706544,0
ACH0008,0.0,0.0,0.0,1.0,0.0,17.56741573033708,0.4961315774816144,0
ACH1405,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACH1910,0.02159827213822894,0.14552500327124074,2.3978952727983707,1.0,0.0,18.010799136069114,0.3385287889554337,0
ACH2102,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACL2943,0.0,0.0,0.0,1.0,0.0,17.584269662921347,0.49354112836411973,0
ACM2278,0.005681818181818182,0.07537783614444091,0.6931471805599453,1.0,0.0,17.022727272727273,0.30151134457776363,3
ACM3964,0.0,0.0,0.0,1.0,0.0,19.030898876404493,0.17328729185909927,0
ACN2347,0.0316622691292876,0.17533077409599818,2.5649493574615367,1.0158311345646438,0.12498691140588844,17.939313984168866,0.23906908100328814,0
ACP2122,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACR0331,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACR0748,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACS0128,0.011538461538461539,0.10700168900237719,1.3862943611198906,1.0115384615384615,0.10700168900237716,17.023076923076925,0.26260896588553206,0
ACS1921,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACV1946,0.9230769230769231,0.2773500981126145,2.5649493574615367,1.0,0.0,19.076923076923077,1.6563785025137652,2
ACW0426,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ACW0464,0.5066006600660066,0.6472747667993098,5.730099782973574,1.165016501650165,0.4626519850074974,18.666666666666668,1.1604121999656853,1
ACW1707,0.0,0.0,0.0,1.0,0.0,18.028089887640448,0.16546223026398219,0
ADB0350,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ADB1105,0.75,0.5,1.3862943611198906,1.0,0.0,19.5,1.7320508075688772,2
ADB3853,0.0,0.0,0.0,1.0,0.0,17.634831460674157,0.48215505041556983,0
ADC1469,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ADG1430,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ADG1737,0.06527415143603134,0.247332079659174,3.258096538021482,1.0182767624020888,0.1341256606155728,17.177545691906005,0.7125040515185471,0
ADH0975,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ADM0765,0.0,0.0,0.0,1.0,0.0,17.514044943820224,0.5005061530510582,0
ADM0923,0.037209302325581395,0.1897160394220714,2.1972245773362196,1.013953488372093,0.1175716034538484,17.11627906976744,0.6415992841192298,0
ADM1894,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ADP1625,0.9444444444444444,0.2357022603955158,2.8903717578961645,1.0,0.0,19.333333333333332,1.4552137502179983,2
ADP3667,0.005893909626719057,0.07662052765486493,1.3862943611198906,1.0019646365422397,0.04432422071779362,18.506876227897838,0.5082506922241943,0
ADR1517,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ADS0763,0.0,0.0,0.0,1.0,0.0,17.51685393258427,0.5004191944295352,0
ADS2428,0.6431535269709544,0.6161755943518473,5.739792912179234,1.1327800829875518,0.3855553941147372,18.439834024896264,1.5454010552149382,1
ADS2950,0.05725190839694656,0.23276796344164974,2.772588722239781,1.0038167938931297,0.06178020632152155,17.744274809160306,0.7214991104195274,0
ADV2467,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ADW2832,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AEB1458,0.0,0.0,0.0,1.0,0.0,17.598314606741575,0.4909289520440372,0
AEB3249,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AED1421,0.040106951871657755,0.196472891539059,2.772588722239781,1.0080213903743316,0.08932177919340924,17.855614973262032,0.5862664359578303,0
AEF2019,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AEG1121,0.0,0.0,0.0,1.0,0.0,19.669871794871796,0.47101448586005845,0
AEH0187,0.05,0.21849186132974535,2.3978952727983707,1.0,0.0,17.14,0.6263879062092643,0
AEH2020,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AEM0554,0.04664179104477612,0.21106740396517706,3.258096538021482,1.0093283582089552,0.0962216892113346,18.95149253731343,0.4339318305783335,0
AEP1930,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AEW1442,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AFB0904,0.002849002849002849,0.05337605126836239,0.6931471805599453,1.0085470085470085,0.0921855113245487,17.0,0.0,3
AFB3228,0.03260869565217391,0.17785197019692026,2.5649493574615367,1.0,0.0,18.04076086956522,0.3919787952215385,0
AFF1492,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AFH1757,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AFK3800,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AGB3303,0.0,0.0,0.0,1.0,0.0,17.542134831460675,0.4989227198282476,0
AGC0445,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0
AGE1244,0.0,0.0,0.0,1.0,0.0,17.578651685393258,0.4944701327057042,0
AGF0742,0.8857142857142857,0.32280285109067564,3.4657359027997265,1.0,0.0,19.457142857142856,1.5212776585113297,2
AGF1810,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AGG3958,0.0,0.0,0.0,1.0,0.0,19.03370786516854,0.1807301748656794,0
AGL1301,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AGL3519,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AGM0133,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AGM3372,0.0,0.0,0.0,1.0,0.0,17.56179775280899,0.4968646751981121,0
AGM3504,0.0,0.0,0.0,1.0,0.0,18.025280898876403,0.1571979277191332,0
AGS0063,0.0,0.0,0.0,1.0,0.0,17.910112359550563,0.28642328326957545,0
AGS2462,0.0,0.0,0.0,1.0,0.0,17.95505617977528,0.20747237302189514,0
AGW1590,0.8823529411764706,0.3321055820775357,2.772588722239781,1.0,0.0,19.823529411764707,1.3800042625680122,2
AHB0648,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AHC0232,0.0,0.0,0.0,1.0,0.0,18.02247191011236,0.14842102959364245,0
AHC1994,0.04896907216494845,0.2160820235499994,2.995732273553991,1.0077319587628866,0.08770404961954462,18.108247422680414,0.5069379329097375,0
AHC3277,0.0,0.0,0.0,1.0,0.0,18.78370786516854,0.4122952094906633,0
AHG1408,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AHG3997,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AHH0495,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AHH1966,0.0,0.0,0.0,1.0,0.0,19.042134831460675,0.20117946250913457,0
AHK1988,0.0,0.0,0.0,1.0,0.0,18.019662921348313,0.1390344931420713,0
AHM0959,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AHP0154,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AHS2348,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AIA2005,0.0,0.0,0.0,1.0,0.0,18.021834061135372,0.14646162443193733,0
AIB0553,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0
AIB1567,0.0,0.0,0.0,1.0,0.0,19.671348314606742,0.470384178643668,0
AIB3416,0.0030581039755351682,0.05530012636093311,0.6931471805599453,1.0244648318042813,0.1547239908028367,17.0,0.0,3
AIC1071,0.0,0.0,0.0,1.0,0.0,17.030898876404493,0.17328729185909955,3
AID2774,0.01928374655647383,0.13771029898959267,2.0794415416798357,1.0082644628099173,0.09065761299743644,17.636363636363637,0.48170966244723334,0
AIH2535,0.011019283746556474,0.10453690121439253,1.6094379124341003,1.002754820936639,0.0524863881081478,18.49586776859504,0.5327500882212064,0
AIJ0383,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AIJ3995,0.01928374655647383,0.13771029898959267,2.0794415416798357,1.0137741046831956,0.11671291544403975,17.05785123966942,0.4390633047113358,0
AIP1614,0.90625,0.29614458108029906,3.4011973816621555,1.0,0.0,19.25,1.5240015240022857,2
AIS1082,0.0,0.0,0.0,1.0,0.0,17.028089887640448,0.16546223026398155,3
AIT1264,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AIV3936,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AIY3991,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AJC0722,0.0,0.0,0.0,1.0,0.0,17.558988764044944,0.4972069480298647,0
AJC3010,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0
AJG0240,0.5714285714285714,0.50709255283711,2.5649493574615367,1.0,0.0,18.666666666666668,1.6832508230603467,2
AJH0279,0.0,0.0,0.0,1.0,0.0,17.558988764044944,0.4972069480298641,0
AJH2110,0.058524173027989825,0.23503117476869673,3.1780538303479458,1.0025445292620865,0.05044332723053183,19.801526717557252,0.6634001085346144,0
AJH3517,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AJM0243,0.0,0.0,0.0,1.0,0.0,17.519662921348313,0.5003164056636864,0
AJM0345,0.002849002849002849,0.053376051268362375,0.6931471805599453,1.002849002849003,0.05337605126836244,17.0,0.0,3
AJM2385,0.0,0.0,0.0,1.0,0.0,18.028089887640448,0.16546223026398205,0
AJN1275,0.06504065040650407,0.24710032328868192,2.833213344056216,1.0,0.0,17.195121951219512,0.7841130341815008,0
AJO2788,0.0,0.0,0.0,1.0,0.0,17.53932584269663,0.49915262901099045,0
AJQ0809,0.0,0.0,0.0,1.0,0.0,17.01685393258427,0.12890521033727423,3
AJS3899,0.0,0.0,0.0,1.0,0.0,17.80056179775281,0.4001404247892997,0
AJV0176,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AJW1246,0.0,0.0,0.0,1.0,0.0,17.72752808988764,0.4458580103641945,0
AKC1929,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AKC3739,0.0,0.0,0.0,1.0,0.0,17.553370786516854,0.49784310854086705,0
AKD0272,0.022222222222222223,0.14761070367374823,2.1972245773362196,1.0222222222222221,0.14761070367374826,17.058333333333334,0.3570811725480645,0
AKH0454,0.004158004158004158,0.06441538363886105,1.0986122886681098,1.004158004158004,0.06441538363886104,17.916839916839916,0.2764115164086457,0
AKH1534,0.0028089887640449437,0.052999894000318015,0.6931471805599453,1.0084269662921348,0.09153955661734584,17.0,0.0,3
AKI3229,0.0,0.0,0.0,1.0,0.0,17.997191011235955,0.05299989400031803,0
AKK2125,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AKL1305,0.075,0.2640523018086611,2.772588722239781,1.01,0.09974842727441169,17.215,0.7692422689515367,0
AKS3496,0.03278688524590164,0.1795562228341584,1.0986122886681098,1.0327868852459017,0.1795562228341584,18.065573770491802,0.24958982745138727,0
AKS3705,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AKW1679,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ALB1254,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ALB2395,0.0,0.0,0.0,1.0,0.0,18.02247191011236,0.14842102959364226,0
ALB3649,0.04714640198511166,0.21221538365633427,2.995732273553991,1.0272952853598014,0.16314502187255503,17.94789081885856,0.2225234472302596,0
ALC1060,0.484375,0.589214152650699,5.739792912179234,1.1125,0.3666453258834418,18.128125,1.4391647671191286,1
ALD3508,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ALH1494,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ALH2916,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ALL0289,0.02981029810298103,0.17029455556338396,2.4849066497880004,1.013550135501355,0.11577068463051665,18.983739837398375,0.3209295221983352,0
ALN2046,0.0,0.0,0.0,1.0,0.0,17.553370786516854,0.4978431085408676,0
ALP2955,0.0,0.0,0.0,1.0,0.0,17.553370786516854,0.4978431085408672,0
ALS2596,0.0,0.0,0.0,1.0,0.0,18.03370786516854,0.1807301748656788,0
ALS2669,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ALS3440,0.04807692307692308,0.2142724634608377,2.772588722239781,1.0,0.0,17.16346153846154,0.7276431175751881,0
AMA2808,0.056485355648535567,0.23109844071934604,3.332204510175204,1.0,0.0,17.192468619246863,0.7499725879397074,0
AMB3100,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AMD2728,0.0,0.0,0.0,1.0,0.0,17.59269662921348,0.49202373478749994,0
AME0732,0.0,0.0,0.0,1.0,0.0,18.025280898876403,0.1571979277191333,0
AME1361,0.0,0.0,0.0,1.0,0.0,18.01685393258427,0.12890521033727426,0
AME1490,0.5862068965517241,0.5012300141587653,2.8903717578961645,1.0,0.0,18.82758620689655,1.733472269283355,2
AMH1481,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AMJ3174,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AMM3906,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AMN0911,0.0,0.0,0.0,1.0210526315789474,0.1439390941465382,17.0,0.0,3
AMO0582,0.0,0.0,0.0,1.0,0.0,17.901685393258425,0.298158615335391,0
AMS0630,0.0,0.0,0.0,1.0,0.0,18.030898876404493,0.1732872918590991,0
ANC1319,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ANC1834,0.0,0.0,0.0,1.0,0.0,17.778089887640448,0.4161158462871316,0
ANC1950,0.05811138014527845,0.2342376960353826,3.2188758248682006,1.0,0.0,17.19128329297821,0.7819080158678832,0
ANF3332,0.032432432432432434,0.17738548969241213,2.5649493574615367,1.0,0.0,17.135135135135137,0.5779208675194916,0
ANH2482,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ANL3024,0.9473684210526315,0.22941573387056177,2.9444389791664403,1.0,0.0,19.263157894736842,1.4469164631940536,2
ANM0564,0.0,0.0,0.0,1.0,0.0,18.649859943977592,0.4835278044048563,0
ANO2653,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AOC0982,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AOM1457,0.0028011204481792717,0.052925612402496325,0.6931471805599453,1.0,0.0,17.50980392156863,0.5006054936990372,0
AOP1542,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
APA1788,0.07989690721649484,0.2714836063513629,3.4657359027997265,1.0154639175257731,0.12354806882213064,18.13144329896907,0.6063752425364854,0
APB1122,0.0,0.0,0.0,1.0,0.0,19.778089887640448,0.4161158462871303,0
APB3823,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
APC3043,0.5136,0.6356583504222518,5.7745515455444085,1.16,0.4348592463114521,18.504,1.3576941236277533,1
APD0381,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
APM0190,0.0,0.0,0.0,1.0,0.0,18.997191011235955,0.05299989400031807,0
APP1054,0.5358851674641149,0.6569344591847502,5.41610040220442,1.1698564593301435,0.45132416789545243,18.16507177033493,1.485025210201022,1
APP1996,0.0,0.0,0.0,1.0,0.0,18.03932584269663,0.194642599178034,0
APP2488,0.0028089887640449437,0.052999894000318015,0.6931471805599453,1.0084269662921348,0.09153955661734588,17.0,0.0,3
APP3678,0.032171581769437,0.1766925905515695,2.5649493574615367,1.0080428954423593,0.0894407852660811,18.49597855227882,0.5565928605740319,0
APS1968,0.0,0.0,0.0,1.0,0.0,19.04,0.19622098205031877,0
APS3553,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
APS3701,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARB3934,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARC1223,0.0,0.0,0.0,1.0,0.0,17.78370786516854,0.4122952094906642,0
ARC1725,0.008379888268156424,0.09128495010347347,1.3862943611198906,1.005586592178771,0.07463875307896933,17.99441340782123,0.07463875307896932,0
ARC2809,0.0028089887640449437,0.05299989400031801,0.6931471805599453,1.002808988764045,0.05299989400031801,17.030898876404493,0.17328729185909944,3
ARF0575,0.0,0.0,0.0,1.0,0.0,18.59550561797753,0.49148469805178474,0
ARG0441,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0
ARG3554,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARH2097,0.019662921348314606,0.13903449314207125,2.0794415416798357,1.0308988764044944,0.17328729185909963,17.0,0.0,3
ARH2262,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARJ0912,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARL2672,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARS3506,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARW0818,0.023965141612200435,0.15310743040467317,2.4849066497880004,1.0043572984749456,0.06593773367971352,17.10893246187364,0.5130467621423993,0
ARW1507,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ARZ3464,0.005050505050505051,0.0709768903360072,1.0986122886681098,1.005050505050505,0.07097689033600717,17.0,0.0,3
ASC0177,0.005291005291005291,0.07273929674533078,0.6931471805599453,1.0052910052910053,0.07273929674533079,17.0,0.0,3
ASD0993,0.0,0.0,0.0,1.0,0.0,19.53932584269663,0.4991526290109904,0
ASD3348,0.0,0.0,0.0,1.0,0.0,17.042134831460675,0.20117946250913496,3
ASG0072,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ASH0142,0.0,0.0,0.0,1.0,0.0,17.76123595505618,0.4269282889276499,0
ASH1710,0.0,0.0,0.0,1.0,0.0,17.71067415730337,0.45408765736332274,0
ASK0599,0.0,0.0,0.0,1.0,0.0,17.598314606741575,0.4909289520440374,0
ASK2349,0.0,0.0,0.0,1.0,0.0,17.9438202247191,0.23059265037444246,0
ASM3771,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ASP2895,0.0,0.0,0.0,1.0,0.0,17.033898305084747,0.18122357452363838,3
ASS0120,0.008310249307479225,0.09090699233706398,1.3862943611198906,1.002770083102493,0.052631578947368425,18.650969529085874,0.4944754815425354,0
ASS0280,0.0,0.0,0.0,1.0,0.0,17.502808988764045,0.5006958285303637,0
ASW1918,0.5641025641025641,0.5023561221029411,3.1354942159291497,1.0,0.0,18.692307692307693,1.6247080086465768,2
ATB1273,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ATC0218,0.0,0.0,0.0,1.0,0.0,17.674157303370787,0.469348506183165,0
ATD0146,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ATF3708,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ATF3951,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ATH0720,0.0,0.0,0.0,1.0,0.0,17.50561797752809,0.5006721230251288,0
ATM1003,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
ATM1615,0.6666666666666666,0.5,1.9459101490553132,1.0,0.0,19.22222222222222,1.5634719199411433,2
ATP2680,0.027624309392265192,0.1643485194646269,1.791759469228055,1.0,0.0,17.69060773480663,0.6611187200040856,0
ATR1677,0.023017902813299233,0.15015239160369206,2.302585092994046,1.0153452685421995,0.12307938223000635,17.982097186700766,0.1327681641144493,0
ATR2560,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
ATR3231,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AUA0826,0.0,0.0,0.0,1.0,0.0,17.536516853932586,0.49936658723580946,0
AUI2464,0.0,0.0,0.0,1.0,0.0,17.910112359550563,0.2864232832695752,0
AUR1359,0.0,0.0,0.0,1.0,0.0,18.042134831460675,0.20117946250913485,0
AVC2328,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AVH0566,0.03504043126684636,0.18413034743730067,2.6390573296152584,1.0,0.0,18.644204851752022,0.6173943512451096,0
AVH2360,0.0,0.0,0.0,1.0,0.0,17.974719101123597,0.1571979277191324,0
AVH3584,0.0,0.0,0.0,1.0,0.0,19.036516853932586,0.18783631545919277,0
AVP3044,0.4968152866242038,0.604335255791635,5.746203190540153,1.1369426751592357,0.4037758982095999,18.371019108280255,1.324864982300038,1
AVS2317,0.0,0.0,0.0,1.002808988764045,0.052999894000318015,17.0,0.0,3
AVV2056,0.0,0.0,0.0,1.0,0.0,17.528089887640448,0.49991295333441466,0
AWB2282,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AWH2466,0.0,0.0,0.0,1.0,0.0,17.99586776859504,0.0642824346533227,0
AWV0836,0.0,0.0,0.0,1.0,0.0,17.585858585858585,0.49382174819141317,0
AXW3243,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AYA3962,0.0,0.0,0.0,1.0,0.0,19.03370786516854,0.18073017486567908,0
AYD2775,0.0,0.0,0.0,1.0,0.0,17.512820512820515,0.5003292723438864,0
AYP3586,0.0,0.0,0.0,1.0,0.0,19.019662921348313,0.1390344931420718,0
AYS0110,0.0,0.0,0.0,1.0,0.0,18.99438202247191,0.07484752660762013,0
AZA1012,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
AZB1225,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
AZG2343,0.012422360248447204,0.11093359916497511,1.6094379124341003,1.0031055900621118,0.055727821257535316,17.981366459627328,0.13543743319625948,0
AZK0622,0.0,0.0,0.0,1.0,0.0,18.036516853932586,0.18783631545919394,0
BAB0518,0.0,0.0,0.0,1.0,0.0,17.609550561797754,0.4885377090982345,0
BAB0541,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BAB1619,0.7777777777777778,0.44095855184409843,2.0794415416798357,1.0,0.0,19.444444444444443,1.3333333333333335,2
BAC2914,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BAC3730,0.0,0.0,0.0,1.0,0.0,17.60674157303371,0.4891608803146417,0
BAG2641,0.1218274111675127,0.3279197118321185,3.2188758248682006,1.0253807106598984,0.15767922175404653,17.3502538071066,1.0122527093064195,0
BAH1259,0.05305039787798409,0.22443185978675412,3.044522437723423,1.0,0.0,17.16445623342175,0.7289669780773778,0
BAH3684,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BAL2366,0.04043126684636118,0.19723446739312633,2.772588722239781,1.0323450134770888,0.17715361968729468,17.935309973045822,0.24631028197860044,0
BAO2928,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BAR3420,0.007194244604316547,0.08466565184379611,1.0986122886681098,1.0179856115107915,0.13313861757196851,17.0,0.0,3
BAW1019,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BBA1230,0.019230769230769232,0.13752419887620373,2.0794415416798357,1.0082417582417582,0.09053369044416565,17.978021978021978,0.1468134986041312,0
BBC3733,0.0,0.0,0.0,1.0,0.0,17.525280898876403,0.5000632971487171,0
BBF2388,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BBH1056,0.5064102564102564,0.6206380486553961,5.75890177387728,1.1442307692307692,0.40664471099216165,18.10576923076923,1.4616659895883026,1
BBH3587,0.08060453400503778,0.27257032690794497,3.4965075614664802,1.0176322418136021,0.1317766543611122,18.869017632241814,0.5202682798534356,0
BBH3779,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
BBM1701,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0
BBM2604,0.0,0.0,0.0,1.0,0.0,17.632022471910112,0.4829339435779888,0
BBM3688,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
BBP1093,0.0,0.0,0.0,1.0,0.0,17.028089887640448,0.165462230263982,3
BBT0062,0.0456989247311828,0.20911260511047952,2.8903717578961645,1.0161290322580645,0.12614142799122227,18.018817204301076,0.323676153292071,0
BBT1948,0.03504043126684636,0.1841303474373007,2.6390573296152584,1.0,0.0,17.110512129380055,0.5753236520274565,0
BBW0594,0.02452316076294278,0.15487780793604738,2.302585092994046,1.0,0.0,17.61035422343324,0.69988417064898,0
BCB0909,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3
